Date,Open,High,Low,Close,Volume,"EMA(5,Modern)","EMA(10,Modern)","EMA(20,Modern)","EMA(50,Modern)","EMA(100,Modern)",AV(3),AV(5),AV(10),AV(20),"KST(10,10|15,10|20,10|30,15)",SMA(10),RSI(14),"MACD(12,26)","EMA(9,Modern)",Histogram,Momentum(3),Momentum(5),Momentum(10),Momentum(20)
8/26/08,46.51,46.77,46.12,46.43,107233872,46.82796447,46.96151262,46.75297224,46.49435149,46.53432286,110611914.7,121244675.2,136389056,144299568.8,44.60697119,33.93692955,48.40124674,0.293270479,0.381359937,-0.088089458,-0.44,-0.58,-1.37,1.09
8/27/08,46.45,47.09,46.29,46.73,108489872,46.79530964,46.91941942,46.75078441,46.50359261,46.53819765,114600058.7,111849312,130271593.6,141440068.8,43.0741788,37.23412316,50.74209995,0.254898827,0.356067715,-0.101168888,-0.76,-0.36,-0.97,1.16
8/28/08,46.92,47.28,46.83,47.11,112808560,46.90020643,46.95407043,46.78499542,46.52737329,46.54952047,109510768,110626835.2,125745537.6,138043956,41.95498697,39.71893761,53.61275232,0.252244127,0.335302997,-0.083058871,0.62,0.24,-1.14,1.65
8/29/08,46.61,47.1217,45.92,46.12,133272128,46.64013762,46.80242126,46.72166252,46.51139787,46.54101512,118190186.7,117976172.8,126761150.4,135688693.6,37.3830503,41.01145426,46.07851246,0.168315298,0.301905458,-0.13359016,-0.31,-1.37,-2.04,1.24
9/2/08,46.86,47.08,45.34,45.55,162403184,46.27675841,46.57470831,46.61007562,46.47369599,46.52139105,136161290.7,124841523.2,127861568,137993512,31.98446516,40.95236418,42.38524797,0.055170884,0.252558543,-0.197387659,-1.18,-0.94,-2.05,1.12
9/3/08,45.445,45.6381,44.79,45.12,161682816,45.89117228,46.31021589,46.46816365,46.42060988,46.49364074,152452709.3,135731312,128487993.6,138491302.4,26.11606924,39.9099297,39.79400635,-0.068405747,0.188365685,-0.256771431,-1.99,-1.31,-1.89,-0.81
9/4/08,44.85,44.91,43.66,43.66,219363680,45.14744818,45.82835845,46.2007195,46.31235066,46.43752904,181149893.3,157906073.6,134877692.8,142786302.4,17.77463362,37.75114749,32.52357003,-0.280912728,0.094510002,-0.37542273,-2.46,-3.07,-3.43,-2.97
9/5/08,43.3,43.78,42.81,43.45,247977440,44.58163212,45.39592964,45.93874621,46.20010162,46.37837005,209674645.3,184939849.6,147783342.4,147544887.2,8.162209642,34.30253284,31.6284689,-0.460957653,-0.016583529,-0.444374125,-2.1,-3.66,-3.42,-2.82
9/8/08,44.04,44.22,42.68,43.31,311074048,44.15775475,45.01666971,45.68838943,46.0867643,46.31761025,259471722.7,220500233.6,169238203.2,155942517.6,-3.208309139,29.41535283,31.01562779,-0.607933505,-0.134853524,-0.473079981,-1.81,-2.81,-4.18,-4.01
9/9/08,43.35,43.79,42.35,42.45,214180560,43.58850317,44.55000249,45.37997139,45.94414609,46.2410239,257744016,230855708.8,177848616,158786989.6,-14.41868157,23.34295742,27.4917042,-0.784761497,-0.264835119,-0.519926379,-1.21,-3.1,-4.04,-5.3
9/10/08,42.87,43.18,42.45,42.8,160658064,43.32566878,44.23182022,45.13425983,45.82084625,46.17288482,228637557.3,230650758.4,183191035.2,159790045.6,-22.87920643,16.59433966,30.93110427,-0.886438568,-0.389155809,-0.497282759,-0.65,-2.32,-3.63,-5
9/11/08,42.17,43.69,42.17,43.6,203440944,43.41711252,44.11694381,44.98813984,45.73375424,46.1219366,192759856,227466211.2,192686142.4,161478868,-30.76031151,9.210890628,38.15253915,-0.892180563,-0.489760759,-0.402419803,0.29,-0.06,-3.13,-4.1
9/12/08,43.23,43.71,42.9,43.43,172094256,43.42140835,43.99204494,44.83974557,45.64341093,46.06863093,178731088,212289574.4,198614712,162180124.8,-39.34911544,1.080480387,37.26100262,-0.90007323,-0.571823254,-0.328249977,0.98,-0.02,-3.68,-4.82
9/15/08,42.4,43.29,42.03,42.08,616795136,42.97427223,43.6444004,44.57691266,45.50366933,45.98964814,330776778.7,273433792,246967012.8,186864081.6,-49.60608165,-7.618432807,31.05494279,-1.003692007,-0.658197004,-0.345495003,-0.72,-1.23,-4.04,-6.08
9/16/08,41.47,42.84,41.43,42.41,349551360,42.78618149,43.41996397,44.37054003,45.38234896,45.91876401,379480250.7,300507952,265681830.4,196771699.2,-57.30073458,-16.54695278,33.95090664,-1.047111938,-0.735979991,-0.311131947,-1.19,-0.04,-3.14,-5.19
9/17/08,41.84,42.4219,40.19,40.21,340088064,41.92745432,42.83633416,43.97429812,45.17951175,45.80571918,435478186.7,336393952,283522355.2,206005174.4,-67.99636926,-25.95819663,26.08464545,-1.244696078,-0.837723208,-0.406972869,-3.22,-2.59,-4.91,-6.8
9/18/08,41.12,41.97,39.5,41.57,423934464,41.80830288,42.60609158,43.74531735,45.03796227,45.72184356,371191296,380492656,303979433.6,219428563.2,-73.57829912,-35.0934899,35.96229584,-1.276823867,-0.92554334,-0.351280527,-0.51,-2.03,-2.09,-5.52
9/19/08,43.82,43.83,42.1,42.9,263401440,42.17220192,42.65952948,43.66481093,44.95412061,45.66596547,342474656,398754092.8,305521833.6,226652588,-76.28666397,-43.53837727,43.86299685,-1.181347647,-0.976704201,-0.204643446,0.49,-0.53,-0.55,-3.97
9/22/08,42.75,42.84,40.8,40.88,164698192,41.74146795,42.33597866,43.39959084,44.79435117,45.57119387,284011365.3,308334704,290884248,230061225.6,-82.40330864,-51.45787722,36.49784779,-1.25422129,-1.032207619,-0.222013671,0.67,-1.2,-2.43,-6.61
9/23/08,41.18,41.75,40.44,40.57,185954496,41.35097863,42.01489163,43.130106,44.62869034,45.47216033,204684709.3,275615331.2,288061641.6,232955128.8,-86.95856571,-58.71186563,35.51234557,-1.32175225,-1.090116545,-0.231635705,-1,-1.84,-1.88,-5.92
9/24/08,40.85,41.26,40.52,40.85,159305184,41.18398575,41.80309315,42.91295305,44.48050641,45.3806324,169985957.3,239458755.2,287926353.6,235558694.4,-91.28106325,-65.55205131,37.16274319,-1.337262235,-1.139545683,-0.197716552,-2.05,0.64,-1.95,-5.58
9/25/08,41.2112,42.02,41.03,41.5,148587008,41.28932384,41.74798531,42.77838609,44.3636238,45.3037882,164615562.7,184389264,282440960,237563551.2,-93.84011337,-71.8600315,40.94138131,-1.282322626,-1.168101072,-0.114221554,0.62,-0.07,-2.1,-5.23
9/26/08,40.3,41.4902,40.22,41.08,182678560,41.21954922,41.62653343,42.61663504,44.23485424,45.22014883,163523584,168244688,283499390.4,241057051.2,-97.28892285,-77.65401224,39.29701611,-1.258169682,-1.186114794,-0.072054888,0.51,-1.82,-2.35,-6.03
9/29/08,40.26,40.38,37.18,37.82,307954432,40.08636615,40.93443645,42.15981265,43.98329133,45.07361123,213073333.3,196895936,252615320,249791166.4,-103.864531,-83.07985717,29.41990322,-1.4849653,-1.245884895,-0.239080405,-3.03,-3.06,-4.26,-8.3
9/30/08,37.74,39.3,37.6,38.91,195512752,39.6942441,40.56635709,41.85030668,43.78433873,44.95155952,228715248,198807587.2,237211459.2,251446644.8,-108.7009888,-88.21988259,35.27749796,-1.558779926,-1.308463901,-0.250316025,-2.59,-1.66,-3.5,-6.64
10/1/08,38.83,38.97,38.03,38.5,174122944,39.29616273,40.1906558,41.53122986,43.57710976,44.82380586,225863376,201771139.2,220614947.2,252068651.2,-110.7636278,-92.49660845,34.13009335,-1.631554577,-1.373082036,-0.25847254,-2.58,-2.35,-1.71,-6.62
10/2/08,38.25,38.25,36.64,36.75,192185808,38.44744182,39.56508202,41.07587463,43.30937997,44.66392852,187273834.7,210490899.2,197440081.6,250709757.6,-118.312221,-96.97000063,29.69110459,-1.809579678,-1.460381565,-0.349198114,-1.07,-4.75,-4.82,-6.91
10/3/08,37.26,38.18,36.1,36.18,272144128,37.69162788,38.94961256,40.60960086,43.02979644,44.49592994,212817626.7,228384012.8,198314350.4,251918092,-128.6732441,-102.2086586,28.39565662,-1.973906129,-1.563086478,-0.410819651,-2.73,-4.9,-6.72,-7.27
10/6/08,35.26,35.53,32.91,34.86,394158080,36.74775192,38.20604664,40.06201982,42.70941226,44.30511944,286162672,245624742.4,221260339.2,256072293.6,-137.8498608,-107.7533139,25.60907787,-2.185456412,-1.687560465,-0.497895948,-3.64,-2.96,-6.02,-8.45
10/7/08,35.14,35.2,32.27,32.65,329540096,35.38183461,37.19585634,39.35611317,42.31492551,44.074325,331947434.7,272430211.2,235618899.2,261840270.4,-151.6070976,-114.2181671,21.7590614,-2.502591746,-1.850566721,-0.652025026,-4.1,-6.26,-7.92,-9.8
10/8/08,31.95,34.12,31.84,32.39,452568320,34.38455641,36.32206428,38.69267382,41.92571274,43.84295223,392088832,328119286.4,264945212.8,276435783.2,-163.6533884,-121.4553996,21.35235575,-2.743280777,-2.029109532,-0.714171245,-3.79,-6.11,-8.46,-10.41
10/9/08,33.15,33.68,30.97,31.52,352617216,33.42970427,35.44896168,38.00956203,41.51764558,43.59893337,378241877.3,360205568,285348233.6,283894596.8,-180.1625973,-130.087648,20.00492179,-2.969994055,-2.217286437,-0.752707618,-3.34,-5.23,-9.98,-12.08
10/10/08,30.52,32.48,29.38,31.32,472453120,32.72646952,34.69824138,37.37246089,41.11773791,43.35578617,425879552,400267366.4,314325689.6,298912540,-197.8260007,-140.1413557,19.69719765,-3.129726748,-2.399774499,-0.729952249,-1.33,-4.86,-9.76,-12.11
10/13/08,32.86,35.25,32.4,35.13,277347072,33.52764634,34.77674295,37.15889318,40.88292466,43.19289932,367472469.3,376905164.8,311264953.6,281940136.8,-200.0839425,-149.7632969,38.9599806,-2.915275418,-2.502874683,-0.412400736,2.74,0.27,-2.69,-6.95
10/14/08,36.1,36.15,33.19,33.61,342311680,33.55509756,34.56460786,36.82090336,40.59771192,43.00313894,364037290.7,379459481.6,325944846.4,281578152.8,-207.2161237,-159.6148104,35.31989931,-2.835289045,-2.569357555,-0.26593149,2.09,0.96,-5.3,-8.8
10/15/08,33.23,33.35,30.54,30.6,312088320,32.57006504,33.84377007,36.22843637,40.20564479,42.75753223,310582357.3,351363481.6,339741384,280178165.6,-219.3243749,-170.4708851,29.45163856,-2.980424632,-2.65157097,-0.328853661,-0.72,-1.79,-7.9,-9.61
10/16/08,30.82,32.27,29.25,32.26,494913280,32.46671003,33.55581188,35.85049005,39.89405088,42.5496603,383104426.7,379822694.4,370014131.2,283727106.4,-226.1649857,-181.2561616,35.78790009,-2.927748244,-2.706806425,-0.220941819,-2.87,0.74,-4.49,-9.31
10/17/08,31.62,33.65,31.41,32.3,326593024,32.41114002,33.32748244,35.51234814,39.59624496,42.34669673,377864874.7,350650675.2,375459020.8,286886685.6,-231.8802931,-191.5768665,35.93720999,-2.849922034,-2.735429547,-0.114492487,-1.31,0.98,-3.88,-10.6
10/20/08,32.79,33.26,31.7,33.2,232783312,32.67409335,33.30430382,35.29212451,39.34541182,42.16557402,351429872,341737923.2,359321544,290290941.6,-230.1778602,-200.8096664,39.35416982,-2.684674468,-2.725278531,0.040604063,2.6,-1.93,-1.66,-7.68
10/21/08,32.66,33.2572,31.48,31.48,239932368,32.27606223,32.97261221,34.92906503,39.0369643,41.9539785,266436234.7,321262060.8,350360771.2,292989835.2,-229.6192243,-208.6108791,35.46138548,-2.661820398,-2.712586905,0.050766507,-0.78,-2.13,-1.17,-9.09
10/22/08,31.39,31.6,29.71,30.61,289993472,31.72070815,32.54304636,34.5177255,38.70649511,41.72934526,254236384,316843091.2,334103286.4,299524249.6,-231.2980475,-215.375345,33.6483399,-2.682982361,-2.706665996,0.023683635,-1.69,0.01,-1.78,-10.24
10/23/08,30.46,31.09,28.9,30.49,377966848,31.3104721,32.1697652,34.1341326,38.38427962,41.50678397,302630896,293453804.8,336638249.6,310993241.6,-229.601594,-220.3192447,33.39472338,-2.678559599,-2.701044716,0.022485118,-2.71,-1.77,-1.03,-11.01
10/24/08,28.13,30.25,28.09,29.51,322129408,30.71031473,31.68617153,33.69373902,38.03626865,41.26922389,330029909.3,292561081.6,321605878.4,317965784,-228.641364,-223.400781,31.31863317,-2.722746214,-2.705385016,-0.017361198,-1.97,-2.79,-1.81,-11.57
10/27/08,29.14,30.2,28.66,28.69,239493680,30.03687649,31.14141307,33.21719244,37.66974831,41.02013035,313196645.3,293903155.2,317820539.2,314542746.4,-234.1708106,-226.8094678,29.65724312,-2.791750016,-2.722658016,-0.069092,-1.92,-4.51,-6.44,-9.13
10/28/08,29.68,31.88,28.85,31.86,327367680,30.64458433,31.27206524,33.08793602,37.44191505,40.83874163,296330256,311390217.6,316326139.2,321135492.8,-228.2878894,-228.9166444,42.38218205,-2.561120515,-2.690350516,0.12923,1.37,0.38,-1.75,-7.05
10/29/08,31.95,33.08,31.25,31.78,341390848,31.02305622,31.36441701,32.96337069,37.21987916,40.6593606,302750736,321669692.8,319256392,329498888,-216.8020227,-228.6644092,42.17483155,-2.357623095,-2.623805032,0.266181937,2.27,1.17,1.18,-6.72
10/30/08,32.67,33.06,31.98,32.84,255292064,31.62870415,31.63270483,32.9516211,37.0481192,40.50452178,308016864,297134736,295294270.4,332654200.8,-203.5034818,-226.3982588,45.94822666,-2.08676189,-2.516396403,0.429634514,4.15,2.35,0.58,-3.91
10/31/08,32.36,33.43,32.09,32.89,224280320,32.0491361,31.86130395,32.94575242,36.8850557,40.35373917,273654410.7,277564918.4,285063000,330261010.4,-189.5709778,-222.1673272,46.12680834,-1.846779328,-2.382472988,0.53569366,1.03,3.38,0.59,-3.29
11/3/08,32.81,33.2941,32.51,32.82,128502432,32.30609073,32.03561232,32.933776,36.72564175,40.20455622,202691605.3,255366668.8,274634912,316978228,-183.1040216,-217.4599434,45.89817734,-1.64329693,-2.234637777,0.591340846,1.04,4.13,-0.38,-2.04
11/4/08,33.49,34.01,32.98,33.75,182533008,32.78739382,32.34731917,33.01151162,36.60894992,40.07674322,178438586.7,226399734.4,268894976,309627873.6,-167.8824355,-211.2862645,49.48085159,-1.390958334,-2.065901888,0.674943554,0.91,1.89,2.27,1.1
11/5/08,33.49,33.6,31.92,31.99,184147872,32.52159588,32.28235205,32.9142248,36.42781462,39.91660969,165061104,194951139.2,258310416,296206851.2,-151.9273424,-203.349194,43.5969436,-1.317804639,-1.916282438,0.5984778,-0.9,0.21,1.38,-0.4
11/6/08,31.5,31.87,30.3999,30.56,220780432,31.86773059,31.96919713,32.69001291,36.19770425,39.73133029,195820437.3,188048812.8,242591774.4,289615012,-142.2462347,-194.6136581,39.48824235,-1.359546847,-1.80493532,0.445388473,-2.26,-2.28,0.07,-0.96
11/7/08,30.92,31.48,30.59,31.19,176977632,31.64182039,31.82752493,32.54715454,36.00132369,39.56219504,193968645.3,178588275.2,228076596.8,274841237.6,-129.35125,-184.6846466,42.07812638,-1.326501035,-1.709248463,0.382747428,-2.56,-1.7,1.68,-0.13
11/10/08,31.94,31.97,30.4,30.77,142737872,31.35121359,31.63524767,32.37790173,35.79617374,39.38809217,180165312,181435363.2,218401016,268110777.6,-119.9441874,-173.2619843,40.82369675,-1.318997894,-1.631198349,0.312200455,-1.22,-2.05,2.08,-4.36
11/11/08,30.47,30.76,29.72,30.1,162921184,30.9341424,31.35611173,32.1609587,35.57279438,39.20416955,160878896,177512998.4,201956366.4,259141252.8,-117.2127486,-162.1544702,38.83476106,-1.351535343,-1.575265748,0.223730405,-0.46,-3.65,-1.76,-3.51
11/12/08,29.65,29.8,28.65,28.71,184936256,30.1927616,30.8750005,31.83229597,35.30366519,38.99636421,163531770.7,177670675.2,186310907.2,252783649.6,-115.2316652,-151.9974345,35.02251896,-1.472508725,-1.554714343,0.082205618,-2.48,-3.28,-3.07,-1.89
11/13/08,28.63,30.53,27.28,30.46,318269184,30.28184107,30.79954587,31.70160112,35.11371753,38.8273273,222042208,197168425.6,192608619.2,243951444.8,-112.0213089,-142.8492172,42.65496262,-1.410906575,-1.525952789,0.115046215,-0.31,-0.1,-2.38,-1.8
11/14/08,29.8,30.42,28.87,28.98,259407120,29.84789404,30.46871935,31.44240101,34.87317959,38.63233072,254204186.7,213654323.2,196121299.2,240592149.6,-111.869814,-135.0791008,38.53267538,-1.464626752,-1.513687582,0.04906083,-1.12,-2.21,-3.91,-3.32
11/17/08,28.49,29.23,28.26,28.37,202894880,29.3552627,30.08713401,31.14979139,34.61815294,38.42911625,260190394.7,225685724.8,203560544,239097728,-111.1072556,-127.8794242,36.94774768,-1.538685276,-1.518687121,-0.019998155,-0.34,-2.4,-4.45,-4.83
11/18/08,28.56,28.75,27.39,28.34,252794192,29.0168418,29.76947328,30.88219221,34.37195086,38.22933177,238365397.3,243660326.4,210586662.4,239740819.2,-116.6138907,-122.7525697,36.86743219,-1.581566623,-1.531263021,-0.050303602,-2.12,-1.76,-5.41,-3.14
11/19/08,28.4,28.78,26.79,26.86,244288944,28.29789453,29.24047814,30.49912629,34.07736455,38.00419649,233326005.3,255530864,216600769.6,237455592.8,-124.9401149,-120.053847,33.05049961,-1.715202247,-1.568050866,-0.147151381,-2.12,-1.85,-5.13,-3.75
11/20/08,26.54,27.45,25.47,25.56,342471424,27.38526302,28.5713003,30.02873331,33.74335026,37.75777675,279851520,260371312,228769868.8,235680821.6,-133.3580536,-119.1650289,30.10241923,-1.904059762,-1.635252645,-0.268807116,-2.81,-4.9,-5,-4.93
11/21/08,25.96,26.68,25.05,26.67,282766336,27.14684201,28.22560933,29.70885394,33.46596397,37.53821682,289842234.7,265043155.2,239348739.2,233712668,-138.9710778,-120.1270117,35.40090796,-1.941779356,-1.696557988,-0.245221368,-1.67,-2.31,-4.52,-2.84
11/24/08,27.22,28.64,26.98,28.3,225212496,27.53122801,28.23913491,29.57467738,33.26337715,37.35528183,283483418.7,269506678.4,247596201.6,232998608.8,-138.4007438,-121.9726673,42.3159514,-1.819174714,-1.721081333,-0.098093382,1.44,-0.07,-2.47,-0.39
11/25/08,28.62,28.64,27.52,28.17,203052496,27.74415201,28.22656493,29.44089858,33.06363687,37.17339506,237010442.7,259558339.2,251609332.8,226782849.6,-141.0944114,-124.3608336,41.93043901,-1.712755982,-1.719416263,0.006660281,2.61,-0.17,-1.93,-3.69
11/26/08,27.88,29.36,27.81,29.35,165061312,28.27943467,28.43082585,29.43224157,32.91800405,37.01847635,197775434.7,243712812.8,249621838.4,217966372.8,-136.0610848,-126.4437755,46.6789381,-1.515729841,-1.678678978,0.162949138,2.68,2.49,0.64,-2.43
11/28/08,29.04,29.19,28.83,29.12,41242832,28.55962311,28.55613024,29.40250428,32.76906272,36.86207088,136452213.3,183467094.4,221919203.2,207263911.2,-133.9892638,-128.640571,45.89122516,-1.362438934,-1.615430969,0.252992035,0.82,3.56,-1.34,-3.72
12/1/08,28.5,28.51,26.89,26.93,149331056,28.01641541,28.2604702,29.16702768,32.54007987,36.6653962,118545066.7,156780038.4,210911596.8,203516448,-136.246436,-131.0782332,39.12160052,-1.401513707,-1.572647517,0.17113381,-1.24,0.26,-2.05,-5.96
12/2/08,27.28,27.89,26.8404,27.83,181779312,27.95427694,28.18220289,29.03969171,32.35537085,36.49043786,124117733.3,148093401.6,208800040,206180292,-136.3078988,-133.5982976,42.85251373,-1.344361306,-1.526990275,0.182628968,-1.52,-0.47,-0.54,-4.99
12/3/08,27.13,28.71,27.07,28.62,231010688,28.17618463,28.26180236,28.99972107,32.20888572,36.33458761,187373685.3,153685040,206621689.6,208604176,-131.332318,-135.0701403,45.98190897,-1.221243485,-1.465840917,0.244597432,-0.5,0.45,0.28,-5.13
12/4/08,28.15,28.78,27.32,27.81,188924192,28.05412308,28.17965648,28.8864143,32.0363804,36.16578389,200571397.3,158457616,201085214.4,208842992,-122.8087214,-134.8570009,43.36012774,-1.175481733,-1.40776908,0.232287347,0.88,-1.54,0.95,-4.18
12/5/08,27.5,29.07,26.95,28.94,212310880,28.34941539,28.31790076,28.8915177,31.91495372,36.02269906,210748586.7,192671225.6,188069160,208419514.4,-109.9456365,-132.5157592,47.82917801,-1.036090256,-1.333433315,0.297343059,1.11,-0.18,3.38,-1.62
12/8/08,29.55,30.46,29.44,30.08,185853312,28.92627693,28.63828244,29.00470649,31.84299475,35.90502186,195696128,199975676.8,178377857.6,208863298.4,-95.03502903,-128.1221544,51.94837136,-0.824132942,-1.231573241,0.407440299,1.46,3.15,3.41,-1.11
12/9/08,29.68,30.83,29.57,30.01,178390064,29.28751795,28.88768563,29.10044873,31.7711126,35.78828875,192184752,199297827.2,173695614.4,210645908,-83.85913508,-122.6679935,51.67855225,-0.654261736,-1.11611094,0.461849204,2.2,2.18,1.71,-0.76
12/10/08,30.09,30.46,29.62,29.91,162457568,29.49501197,29.07356097,29.17754885,31.69812779,35.67188699,175566981.3,185587203.2,169636121.6,210622727.2,-73.01238919,-115.8597913,51.2688756,-0.521692994,-0.99722735,0.475534357,0.97,1.29,1.74,-0.19
12/11/08,29.8,30.27,28.94,29.09,167448880,29.36000798,29.07654988,29.16921087,31.59584827,35.5415526,169432170.7,181292140.8,169874878.4,209748358.4,-65.02628618,-108.7563114,47.91461061,-0.47729648,-0.893241176,0.415944696,-0.99,1.28,-0.26,0.38
12/12/08,28.69,29.86,28.47,29.68,158613808,29.46667199,29.18626809,29.21785745,31.52071697,35.42548225,162840085.3,170552726.4,181611976,201765589.6,-55.12146286,-100.8695313,50.42768652,-0.390008084,-0.792594558,0.402586474,-0.33,0.74,0.56,-0.78
12/15/08,29.73,29.76,28.74,29.16,107938944,29.36444799,29.18149207,29.21234722,31.42813983,35.30141329,144667210.7,154969852.8,177472764.8,194192180.8,-42.42954671,-91.48784238,48.21943847,-0.358656685,-0.705806983,0.347150299,-0.75,-0.92,2.23,0.18
12/16/08,29.42,30.66,29.0993,30.56,172053680,29.76296533,29.43212988,29.3406951,31.39409513,35.20752392,146202144,153702576,176500201.6,192650120.8,-27.52477998,-80.6095305,54.05313783,-0.218325455,-0.608310678,0.389985223,1.47,0.55,2.73,2.19
12/17/08,30.23,30.6,29.82,30.19,159965376,29.90531022,29.56992444,29.42158128,31.34687571,35.10816701,146652666.7,153204137.6,169395670.4,188008680,-16.63577534,-69.13987623,52.37375626,-0.135406965,-0.513729935,0.37832297,0.51,0.28,1.57,1.85
12/18/08,30.19,30.4,29.36,29.66,142773808,29.82354015,29.58630182,29.44428783,31.28072372,35.00028252,158264288,148269123.2,164780632,182932923.2,-9.291677062,-57.78817179,49.97840245,-0.111178439,-0.433219636,0.322041197,0.5,0.57,1.85,2.8
12/19/08,29.98,30.37,29.66,29.86,118332944,29.83569343,29.63606512,29.48387946,31.22500907,34.89849474,140357376,140212950.4,155382838.4,171725999.2,-0.167864868,-46.81039463,50.89115793,-0.074974569,-0.361570623,0.286596054,-0.7,0.18,0.92,4.3
12/22/08,29.86,29.92,28.74,29.21,95416320,29.62712895,29.55859874,29.4577957,31.14598911,34.78585128,118841024,137708425.6,146339139.2,162358498.4,5.863829871,-36.72050874,47.83609171,-0.097607154,-0.308777929,0.211170775,-0.98,0.05,-0.87,2.54
12/23/08,29.28,29.62,28.89,29.06,68804624,29.43808597,29.46794442,29.4199104,31.06418561,34.67246809,94184629.33,117058614.4,135380595.2,154538104.8,9.048741022,-27.42972113,47.13291388,-0.126192717,-0.272260886,0.14606817,-0.6,-1.5,-0.95,0.76
12/24/08,29.2,29.21,28.98,29.14,27210320,29.33872398,29.40831816,29.39325227,30.98872735,34.56291427,63810421.33,90507603.2,121855870.4,145745996,10.22361783,-19.10612043,47.57552971,-0.140768952,-0.2459625,0.105193547,-0.72,-1.05,-0.77,0.97
12/26/08,29.19,29.23,28.97,29.13,20946304,29.26914932,29.35771486,29.36818062,30.91583608,34.4553318,38987082.67,66142102.4,107205612.8,138540245.6,11.822243,-11.42126751,47.52197093,-0.151382596,-0.227046519,0.075663923,-0.08,-0.53,0.04,-0.22
